output	sample	tool	fp	tp	fn	tn	sensitivity	specificity	pred_val_pos	pred_val_neg
species	Huttenhower_LC8	Metaphlan	1	17	8	382936	0.68	0.999997388604392	0.944444444444444	0.999979109217014
species	Huttenhower_LC8	NBC	643	20	5	382291	0.8	0.998320859469256	0.0301659125188537	0.999986921129177
species	Huttenhower_LC8	OneCodexAbundanceFiltered	1	25	0	382928	1	0.999997388549836	0.961538461538462	1
species	Huttenhower_LC8	PhyloSift	643	22	3	382289	0.88	0.998320850699341	0.0330827067669173	0.999992152595398
species	Huttenhower_LC8	PhyloSift90pct	87	20	5	382847	0.8	0.999772806802217	0.186915887850467	0.999986940123076
species	JGI_SRR033547	BlastMeganFiltered	2	7	2	382945	0.777777777777778	0.999994777345168	0.777777777777778	0.999994777345168
species	JGI_SRR033547	BlastMeganFilteredLiberal	2	7	2	382945	0.777777777777778	0.999994777345168	0.777777777777778	0.999994777345168
species	JGI_SRR033547	COMMUNITY	36	8	1	382910	0.888888888888889	0.999905991967536	0.181818181818182	0.999997388427076
species	JGI_SRR033547	ClarkM1Default	2	6	3	382946	0.666666666666667	0.999994777358806	0.75	0.999992166058666
species	JGI_SRR033547	ClarkM4Spaced	3	7	2	382944	0.777777777777778	0.999992166017752	0.7	0.99999477733153
species	JGI_SRR033547	DiamondMegan	1	1	8	382952	0.111111111111111	0.999997388713498	0.5	0.999979110089827
species	JGI_SRR033547	Gottcha	1	0	9	382953	0	0.999997388720316	0	0.999976498973788
species	JGI_SRR033547	Kraken	3	6	3	382945	0.666666666666667	0.999992166038209	0.666666666666667	0.999992166038209
species	JGI_SRR033547	KrakenFiltered	2	5	4	382947	0.555555555555556	0.999994777372444	0.714285714285714	0.999989554799439
species	JGI_SRR033547	LMAT	2	6	3	382946	0.666666666666667	0.999994777358806	0.75	0.999992166058666
species	JGI_SRR033547	NBC	31	6	3	382917	0.666666666666667	0.999919049061491	0.162162162162162	0.999992165465371
species	JGI_SRR033547	OneCodexAbundanceFiltered	1	3	6	382950	0.333333333333333	0.99999738869986	0.75	0.999984332403723
species	JGI_SRR033548	BlastMeganFiltered	1	8	1	382945	0.888888888888889	0.999997388665765	0.888888888888889	0.999997388665765
species	JGI_SRR033548	BlastMeganFilteredLiberal	7	8	1	382939	0.888888888888889	0.999981720660354	0.533333333333333	0.99999738862485
species	JGI_SRR033548	COMMUNITY	551	9	0	382394	1	0.998561151079137	0.0160714285714286	1
species	JGI_SRR033548	ClarkM1Default	27	8	1	382919	0.888888888888889	0.999929493975652	0.228571428571429	0.999997388488457
species	JGI_SRR033548	ClarkM4Spaced	36	8	1	382910	0.888888888888889	0.999905991967536	0.181818181818182	0.999997388427076
species	JGI_SRR033548	DiamondMegan	2	9	0	382943	1	0.999994777317892	0.818181818181818	1
species	JGI_SRR033548	Gottcha	1	6	3	382947	0.666666666666667	0.999997388679403	0.857142857142857	0.999992166079123
species	JGI_SRR033548	Kraken	30	7	2	382917	0.777777777777778	0.999921660177518	0.189189189189189	0.999994776963274
species	JGI_SRR033548	KrakenFiltered	6	7	2	382941	0.777777777777778	0.999984332035504	0.538461538461538	0.999994777290615
species	JGI_SRR033548	LMAT	14	8	1	382932	0.888888888888889	0.999963441320708	0.363636363636364	0.999997388577114
species	JGI_SRR033548	MetaFlow	0	1	8	382953	0.111111111111111	1	1	0.999979110144375
species	JGI_SRR033548	MetaPallette-SmallDB-qual4-default	0	1	8	382953	0.111111111111111	1	1	0.999979110144375
species	JGI_SRR033548	MetaPallette-SmallDB-qual4-specific	0	1	8	382953	0.111111111111111	1	1	0.999979110144375
species	JGI_SRR033548	Metaphlan	2	4	5	382948	0.444444444444444	0.999994777386082	0.666666666666667	0.999986943567487
species	JGI_SRR033548	NBC	167	7	2	382780	0.777777777777778	0.999563908321517	0.0402298850574713	0.999994775093918
species	JGI_SRR033548	OneCodexAbundanceFiltered	3	8	1	382943	0.888888888888889	0.999992165997295	0.727272727272727	0.999997388652127
species	JGI_SRR033548	PhyloSift	368	8	1	382578	0.888888888888889	0.999039029001478	0.0212765957446809	0.999997386160767
species	JGI_SRR033548	PhyloSift90pct	91	8	1	382855	0.888888888888889	0.999762368584605	0.0808080808080808	0.999997388051905
species	JGI_SRR033549	BlastMeganFiltered	1	8	1	382945	0.888888888888889	0.999997388665765	0.888888888888889	0.999997388665765
species	JGI_SRR033549	BlastMeganFilteredLiberal	4	8	1	382942	0.888888888888889	0.99998955466306	0.666666666666667	0.999997388645308
species	JGI_SRR033549	COMMUNITY	2089	9	0	380856	1	0.99454490853778	0.00428979980934223	1
species	JGI_SRR033549	ClarkM1Default	221	8	1	382725	0.888888888888889	0.99942289513404	0.0349344978165939	0.999997387164708
species	JGI_SRR033549	ClarkM4Spaced	137	8	1	382809	0.888888888888889	0.999642247209789	0.0551724137931034	0.999997387738042
species	JGI_SRR033549	DiamondMegan	2	9	0	382943	1	0.999994777317892	0.818181818181818	1
species	JGI_SRR033549	Gottcha	1	7	2	382946	0.777777777777778	0.999997388672584	0.875	0.999994777358806
species	JGI_SRR033549	Kraken	187	8	1	382759	0.888888888888889	0.999511680498034	0.041025641025641	0.999997387396802
species	JGI_SRR033549	KrakenFiltered	17	8	1	382929	0.888888888888889	0.999955607318003	0.32	0.999997388556655
species	JGI_SRR033549	LMAT	117	9	0	382828	1	0.999694473096659	0.0714285714285714	1
species	JGI_SRR033549	MetaFlow	1	7	2	382946	0.777777777777778	0.999997388672584	0.875	0.999994777358806
species	JGI_SRR033549	MetaPallette-SmallDB-qual4-default	0	1	8	382953	0.111111111111111	1	1	0.999979110144375
species	JGI_SRR033549	MetaPallette-SmallDB-qual4-specific	0	1	8	382953	0.111111111111111	1	1	0.999979110144375
species	JGI_SRR033549	Metaphlan	1	7	2	382946	0.777777777777778	0.999997388672584	0.875	0.999994777358806
species	JGI_SRR033549	NBC	532	7	2	382415	0.777777777777778	0.998610773814653	0.012987012987013	0.999994770106977
species	JGI_SRR033549	OneCodexAbundanceFiltered	4	8	1	382942	0.888888888888889	0.99998955466306	0.666666666666667	0.999997388645308
species	JGI_SRR033549	PhyloSift	1624	9	0	381321	1	0.995759182127982	0.00551132884262094	1
species	JGI_SRR033549	PhyloSift90pct	120	8	1	382826	0.888888888888889	0.999686639891786	0.0625	0.999997387854044
species	Mason_NARG1	BlastMeganFiltered	5	11	0	382938	1	0.999986943226538	0.6875	1
species	Mason_NARG1	BlastMeganFilteredLiberal	39	11	0	382904	1	0.999898157166993	0.22	1
species	Mason_NARG1	COMMUNITY	3599	11	0	379344	1	0.990601734461787	0.00304709141274238	1
species	Mason_NARG1	ClarkM1Default	1032	10	1	381912	0.909090909090909	0.997305088994736	0.00959692898272553	0.999997381602616
species	Mason_NARG1	ClarkM4Spaced	785	10	1	382159	0.909090909090909	0.997950091919445	0.0125786163522013	0.999997383294955
species	Mason_NARG1	DiamondMegan	7	10	1	382937	0.909090909090909	0.999981720564887	0.588235294117647	0.999997388611211
species	Mason_NARG1	Gottcha	9	9	2	382936	0.818181818181818	0.999976497930512	0.5	0.999994777222422
species	Mason_NARG1	Kraken	1100	10	1	381844	0.909090909090909	0.99712751733935	0.00900900900900901	0.999997381136325
species	Mason_NARG1	KrakenFiltered	254	10	1	382690	0.909090909090909	0.999336717640177	0.0378787878787879	0.999997386925744
species	Mason_NARG1	LMAT	1239	11	0	381704	1	0.996764531536025	0.0088	1
species	Mason_NARG1	MetaFlow	1	9	2	382944	0.818181818181818	0.999997388658946	0.9	0.99999477733153
species	Mason_NARG1	MetaPallette-SmallDB-qual4-default	5	1	10	382948	0.0909090909090909	0.999986943567487	0.166666666666667	0.999973887475911
species	Mason_NARG1	MetaPallette-SmallDB-qual4-specific	3	1	10	382950	0.0909090909090909	0.999992166140492	0.25	0.999973887612283
species	Mason_NARG1	Metaphlan	5	9	2	382940	0.818181818181818	0.999986943294729	0.642857142857143	0.999994777276977
species	Mason_NARG1	OneCodexAbundanceFiltered	10	10	1	382934	0.909090909090909	0.999973886521267	0.5	0.999997388590753
species	Mason_NARG1	PhyloSift	2421	10	1	380523	0.909090909090909	0.993677926798696	0.00411353352529823	0.999997372044865
species	Mason_NARG1	PhyloSift90pct	337	10	1	382607	0.909090909090909	0.999119975766692	0.0288184438040346	0.999997386358884
species	Mavromatis_simHC	BlastMeganFiltered	3	101	6	382850	0.94392523364486	0.999992164094313	0.971153846153846	0.999984328311428
species	Mavromatis_simHC	BlastMeganFilteredLiberal	14	103	4	382837	0.962616822429907	0.9999634322491	0.88034188034188	0.999989551798266
species	Mavromatis_simHC	COMMUNITY	544	106	1	382304	0.990654205607477	0.998579070544968	0.163076923076923	0.999997384287414
species	Mavromatis_simHC	ClarkM1Default	242	104	3	382608	0.97196261682243	0.999367898654826	0.300578034682081	0.999992159138132
species	Mavromatis_simHC	ClarkM4Spaced	88	104	3	382762	0.97196261682243	0.999770144965391	0.541666666666667	0.999992162292791
species	Mavromatis_simHC	DiamondMegan	0	95	12	382859	0.88785046728972	1	1	0.999968657850817
species	Mavromatis_simHC	Gottcha	2	100	7	382852	0.934579439252336	0.99999477607652	0.980392156862745	0.999981716506599
species	Mavromatis_simHC	Kraken	305	101	6	382548	0.94392523364486	0.999203349588484	0.248768472906404	0.99998431593971
species	Mavromatis_simHC	KrakenFiltered	21	100	7	382833	0.934579439252336	0.99994514880346	0.826446280991736	0.999981715599206
species	Mavromatis_simHC	LMAT	50	105	2	382799	0.981308411214953	0.999869400207392	0.67741935483871	0.999994775353251
species	Mavromatis_simHC	MetaPallette-SmallDB-qual4-default	2	91	16	382861	0.850467289719626	0.999994776199319	0.978494623655914	0.999958211122632
species	Mavromatis_simHC	MetaPallette-SmallDB-qual4-specific	2	91	16	382861	0.850467289719626	0.999994776199319	0.978494623655914	0.999958211122632
species	Mavromatis_simHC	Metaphlan	0	1	106	382953	0.00934579439252336	1	1	0.999723280225762
species	Mavromatis_simHC	NBC	243	98	9	382613	0.91588785046729	0.999365296612826	0.287390029325513	0.999976478090648
species	Mavromatis_simHC	OneCodexAbundanceFiltered	3	106	1	382845	0.990654205607477	0.999992163991976	0.972477064220184	0.99999738798368
species	Mavromatis_simHC	PhyloSift	222	93	14	382639	0.869158878504673	0.999420155095452	0.295238095238095	0.99996341332748
species	Mavromatis_simHC	PhyloSift90pct	60	82	25	382812	0.766355140186916	0.999843289663386	0.577464788732394	0.999934698056875
species	Mavromatis_simLC	BlastMeganFiltered	1	100	7	382853	0.934579439252336	0.99999738803826	0.99009900990099	0.999981716554354
species	Mavromatis_simLC	BlastMeganFilteredLiberal	9	102	5	382843	0.953271028037383	0.999976492221537	0.918918918918919	0.999986939986627
species	Mavromatis_simLC	COMMUNITY	430	106	1	382418	0.990654205607477	0.998876838849883	0.197761194029851	0.999997385067165
species	Mavromatis_simLC	ClarkM1Default	166	104	3	382684	0.97196261682243	0.999566409821079	0.385185185185185	0.999992160695294
species	Mavromatis_simLC	ClarkM4Spaced	65	104	3	382785	0.97196261682243	0.999830220713073	0.615384615384615	0.999992162763723
species	Mavromatis_simLC	DiamondMegan	0	85	22	382869	0.794392523364486	1	1	0.999942542394572
species	Mavromatis_simLC	Gottcha	3	101	6	382850	0.94392523364486	0.999992164094313	0.971153846153846	0.999984328311428
species	Mavromatis_simLC	Kraken	215	101	6	382638	0.94392523364486	0.999438426759096	0.319620253164557	0.999984319628689
species	Mavromatis_simLC	KrakenFiltered	20	101	6	382833	0.94392523364486	0.999947760628753	0.834710743801653	0.999984327615525
species	Mavromatis_simLC	LMAT	32	106	1	382816	0.990654205607477	0.99991641591441	0.768115942028985	0.999997387785809
species	Mavromatis_simLC	MetaPallette-SmallDB-qual4-default	2	89	18	382863	0.831775700934579	0.999994776226607	0.978021978021978	0.999952988004106
species	Mavromatis_simLC	MetaPallette-SmallDB-qual4-specific	2	89	18	382863	0.831775700934579	0.999994776226607	0.978021978021978	0.999952988004106
species	Mavromatis_simLC	Metaphlan	0	3	104	382951	0.0280373831775701	1	1	0.99972849851849
species	Mavromatis_simLC	NBC	194	98	9	382662	0.91588785046729	0.999493282069499	0.335616438356164	0.999976481102566
species	Mavromatis_simLC	OneCodexAbundanceFiltered	1	105	2	382848	0.981308411214953	0.999997388004148	0.990566037735849	0.999994776021941
species	Mavromatis_simLC	PhyloSift	186	102	5	382666	0.953271028037383	0.999514172578438	0.354166666666667	0.99998693394587
species	Mavromatis_simLC	PhyloSift90pct	27	81	26	382846	0.757009345794393	0.999929480532709	0.75	0.999932092187467
species	Mavromatis_simMC	BlastMeganFiltered	1	99	8	382854	0.925233644859813	0.999997388045082	0.99	0.999979104742701
species	Mavromatis_simMC	BlastMeganFilteredLiberal	6	102	5	382846	0.953271028037383	0.999984328147692	0.944444444444444	0.999986940088964
species	Mavromatis_simMC	COMMUNITY	511	106	1	382337	0.990654205607477	0.998665266633233	0.171799027552674	0.999997384513179
species	Mavromatis_simMC	ClarkM1Default	167	104	3	382683	0.97196261682243	0.999563797832049	0.383763837638376	0.999992160674809
species	Mavromatis_simMC	ClarkM4Spaced	61	103	4	382790	0.962616822429907	0.999840669085362	0.628048780487805	0.999989550515421
species	Mavromatis_simMC	DiamondMegan	0	79	28	382875	0.738317757009346	1	1	0.999926874430339
species	Mavromatis_simMC	Gottcha	3	100	7	382851	0.934579439252336	0.99999216411478	0.970873786407767	0.999981716458844
species	Mavromatis_simMC	Kraken	183	102	5	382669	0.953271028037383	0.999522008504592	0.357894736842105	0.999986934048302
species	Mavromatis_simMC	KrakenFiltered	18	99	8	382837	0.925233644859813	0.999952984811482	0.846153846153846	0.99997910381486
species	Mavromatis_simMC	LMAT	27	104	3	382823	0.97196261682243	0.9999294762962	0.793893129770992	0.999992163541661
species	Mavromatis_simMC	MetaFlow	0	2	105	382952	0.0186915887850467	1	1	0.999725889358503
species	Mavromatis_simMC	MetaPallette-SmallDB-qual4-default	1	79	28	382874	0.738317757009346	0.999997388181521	0.9875	0.999926874239362
species	Mavromatis_simMC	MetaPallette-SmallDB-qual4-specific	1	21	86	382932	0.196261682242991	0.999997388577114	0.954545454545455	0.999775467471503
species	Mavromatis_simMC	Metaphlan	0	3	104	382951	0.0280373831775701	1	1	0.99972849851849
species	Mavromatis_simMC	NBC	242	98	9	382614	0.91588785046729	0.999367908560921	0.288235294117647	0.999976478152124
species	Mavromatis_simMC	OneCodexAbundanceFiltered	1	103	4	382850	0.962616822429907	0.999997388017793	0.990384615384615	0.99998955215304
species	Mavromatis_simMC	PhyloSift	220	99	8	382635	0.925233644859813	0.999425369918115	0.310344827586207	0.999979092783613
species	Mavromatis_simMC	PhyloSift90pct	31	77	30	382846	0.719626168224299	0.9999190340501	0.712962962962963	0.999921645650289
species	Raiphy_eval_RAIphy	BlastMeganFiltered	2	45	8	382907	0.849056603773585	0.99999477682687	0.957446808510638	0.999979107634854
species	Raiphy_eval_RAIphy	BlastMeganFilteredLiberal	2	49	4	382903	0.924528301886792	0.999994776772306	0.96078431372549	0.999989553599177
species	Raiphy_eval_RAIphy	COMMUNITY	601	52	1	382301	0.981132075471698	0.998430407780581	0.0796324655436447	0.999997384266888
species	Raiphy_eval_RAIphy	ClarkM1Default	9	51	2	382894	0.962264150943396	0.999976495352609	0.85	0.999994776649534
species	Raiphy_eval_RAIphy	ClarkM4Spaced	406	51	2	382497	0.962264150943396	0.998939679239912	0.111597374179431	0.99999477122816
species	Raiphy_eval_RAIphy	DiamondMegan	0	9	44	382945	0.169811320754717	1	1	0.99988511419388
species	Raiphy_eval_RAIphy	Gottcha	2	49	4	382903	0.924528301886792	0.999994776772306	0.96078431372549	0.999989553599177
species	Raiphy_eval_RAIphy	Kraken	44	52	1	382858	0.981132075471698	0.999885088090425	0.541666666666667	0.999997388072371
species	Raiphy_eval_RAIphy	KrakenFiltered	21	52	1	382881	0.981132075471698	0.999945155679521	0.712328767123288	0.999997388229272
species	Raiphy_eval_RAIphy	LMAT	5	51	2	382898	0.962264150943396	0.999986941862561	0.910714285714286	0.9999947767041
species	Raiphy_eval_RAIphy	MetaPallette-SmallDB-qual4-default	5	20	33	382929	0.377358490566038	0.999986942919668	0.8	0.999913829570558
species	Raiphy_eval_RAIphy	MetaPallette-SmallDB-qual4-specific	5	18	35	382931	0.339622641509434	0.999986942987862	0.782608695652174	0.999908608074868
species	Raiphy_eval_RAIphy	NBC	158	51	2	382745	0.962264150943396	0.999587362856912	0.244019138755981	0.99999477461613
species	Raiphy_eval_RAIphy	OneCodexAbundanceFiltered	0	53	0	382901	1	1	1	1
species	Raiphy_eval_RAIphy	PhyloSift	132	5	48	382817	0.0943396226415094	0.999655306581294	0.0364963503649635	0.999874629438575
species	Raiphy_eval_RAIphy	PhyloSift90pct	37	4	49	382913	0.0754716981132075	0.999903381642512	0.0975609756097561	0.999872049968404
species	UnAmbiguouslyMapped_ds.7	BlastMeganFiltered	2	347	176	382605	0.663479923518164	0.999994772704106	0.994269340974212	0.999540207063569
species	UnAmbiguouslyMapped_ds.7	BlastMeganFilteredLiberal	12	479	44	382463	0.915869980879541	0.999968625400353	0.975560081466395	0.999884969425396
species	UnAmbiguouslyMapped_ds.7	COMMUNITY	5564	523	0	376867	1	0.985450970240383	0.0859208148513225	1
species	UnAmbiguouslyMapped_ds.7	ClarkM1Default	213	523	0	382218	1	0.999443036783106	0.710597826086957	1
species	UnAmbiguouslyMapped_ds.7	ClarkM4Spaced	251	523	0	382180	1	0.999343672453331	0.675710594315245	1
species	UnAmbiguouslyMapped_ds.7	DiamondMegan	0	136	387	382818	0.260038240917782	1	1	0.998990096684542
species	UnAmbiguouslyMapped_ds.7	Gottcha	6	502	21	382446	0.959847036328872	0.99998431175677	0.988188976377953	0.999945093302167
species	UnAmbiguouslyMapped_ds.7	Kraken	246	518	5	382190	0.990439770554493	0.999356755117196	0.678010471204188	0.999986917672916
species	UnAmbiguouslyMapped_ds.7	KrakenFiltered	62	518	5	382374	0.990439770554493	0.999837881371001	0.893103448275862	0.999986923968105
species	UnAmbiguouslyMapped_ds.7	LMAT	97	517	6	382340	0.988527724665392	0.999746363453327	0.842019543973941	0.999984307407427
species	UnAmbiguouslyMapped_ds.7	MetaFlow	5	315	208	382634	0.602294455066922	0.999986932853159	0.984375	0.999456694928978
species	UnAmbiguouslyMapped_ds.7	MetaPallette-SmallDB-qual4-default	0	24	499	382930	0.0458891013384321	1	1	0.998698585657319
species	UnAmbiguouslyMapped_ds.7	Metaphlan	17	415	108	382522	0.793499043977055	0.999955560086684	0.960648148148148	0.999717742989311
species	UnAmbiguouslyMapped_ds.7	NBC	404	274	249	382276	0.523900573613767	0.998944287655482	0.404129793510324	0.999349062152801
species	UnAmbiguouslyMapped_ds.7	OneCodexAbundanceFiltered	0	448	75	382506	0.8565965583174	1	1	0.999803963082328
species	UnAmbiguouslyMapped_ds.7	PhyloSift	5329	504	19	377121	0.963671128107075	0.986066152438227	0.0864049374249957	0.999949620830461
species	UnAmbiguouslyMapped_ds.7	PhyloSift90pct	273	441	82	382240	0.84321223709369	0.999286298766316	0.617647058823529	0.999785521105246
species	UnAmbiguouslyMapped_ds.buccal	BlastMeganFiltered	6	10	2	382938	0.833333333333333	0.99998433191276	0.625	0.9999947772497
species	UnAmbiguouslyMapped_ds.buccal	BlastMeganFilteredLiberal	15	10	2	382929	0.833333333333333	0.9999608297819	0.4	0.99999477712695
species	UnAmbiguouslyMapped_ds.buccal	COMMUNITY	1467	12	0	381475	1	0.996169132662387	0.00811359026369168	1
species	UnAmbiguouslyMapped_ds.buccal	ClarkM1Default	111	10	2	382833	0.833333333333333	0.999710140386062	0.0826446280991736	0.999994775817258
species	UnAmbiguouslyMapped_ds.buccal	ClarkM4Spaced	117	10	2	382827	0.833333333333333	0.999694472298822	0.078740157480315	0.999994775735381
species	UnAmbiguouslyMapped_ds.buccal	DiamondMegan	0	12	0	382942	1	1	1	1
species	UnAmbiguouslyMapped_ds.buccal	Gottcha	2	10	2	382942	0.833333333333333	0.999994777304253	0.833333333333333	0.999994777304253
species	UnAmbiguouslyMapped_ds.buccal	Kraken	124	10	2	382820	0.833333333333333	0.999676192863709	0.0746268656716418	0.999994775639854
species	UnAmbiguouslyMapped_ds.buccal	KrakenFiltered	28	10	2	382916	0.833333333333333	0.999926882259547	0.263157894736842	0.999994776949634
species	UnAmbiguouslyMapped_ds.buccal	LMAT	49	12	0	382893	1	0.999872043285928	0.19672131147541	1
species	UnAmbiguouslyMapped_ds.buccal	MetaFlow	0	3	9	382951	0.25	1	1	0.999976498851055
species	UnAmbiguouslyMapped_ds.buccal	MetaPallette-SmallDB-qual4-default	1	5	7	382948	0.416666666666667	0.999997388686222	0.833333333333333	0.999981721089945
species	UnAmbiguouslyMapped_ds.buccal	Metaphlan	2	10	2	382942	0.833333333333333	0.999994777304253	0.833333333333333	0.999994777304253
species	UnAmbiguouslyMapped_ds.buccal	NBC	662	7	5	382285	0.583333333333333	0.998271301250565	0.0104633781763827	0.999986920923906
species	UnAmbiguouslyMapped_ds.buccal	OneCodexAbundanceFiltered	0	9	3	382945	0.75	1	1	0.999992166038209
species	UnAmbiguouslyMapped_ds.buccal	PhyloSift	763	11	1	382180	0.916666666666667	0.998007536369642	0.0142118863049096	0.999997383438737
species	UnAmbiguouslyMapped_ds.buccal	PhyloSift90pct	21	11	1	382922	0.916666666666667	0.999945161551458	0.34375	0.999997388508917
species	UnAmbiguouslyMapped_ds.cityparks	BlastMeganFiltered	0	48	0	382906	1	1	1	1
species	UnAmbiguouslyMapped_ds.cityparks	BlastMeganFilteredLiberal	4	48	0	382902	1	0.999989553571895	0.923076923076923	1
species	UnAmbiguouslyMapped_ds.cityparks	COMMUNITY	2528	48	0	380378	1	0.993397857437596	0.0186335403726708	1
species	UnAmbiguouslyMapped_ds.cityparks	ClarkM1Default	171	48	0	382735	1	0.999553415198508	0.219178082191781	1
species	UnAmbiguouslyMapped_ds.cityparks	ClarkM4Spaced	136	48	0	382770	1	0.999644821444428	0.260869565217391	1
species	UnAmbiguouslyMapped_ds.cityparks	DiamondMegan	0	48	0	382906	1	1	1	1
species	UnAmbiguouslyMapped_ds.cityparks	Gottcha	0	46	2	382908	0.958333333333333	1	1	0.999994776840511
species	UnAmbiguouslyMapped_ds.cityparks	Kraken	167	48	0	382739	1	0.999563861626613	0.223255813953488	1
species	UnAmbiguouslyMapped_ds.cityparks	KrakenFiltered	52	48	0	382854	1	0.999864196434634	0.48	1
species	UnAmbiguouslyMapped_ds.cityparks	LMAT	176	48	0	382730	1	0.999540357163377	0.214285714285714	1
species	UnAmbiguouslyMapped_ds.cityparks	MetaFlow	0	30	18	382924	0.625	1	1	0.99995299549279
species	UnAmbiguouslyMapped_ds.cityparks	MetaPallette-SmallDB-qual4-default	0	8	40	382946	0.166666666666667	1	1	0.999895557539962
species	UnAmbiguouslyMapped_ds.cityparks	Metaphlan	0	38	10	382916	0.791666666666667	1	1	0.999973885293764
species	UnAmbiguouslyMapped_ds.cityparks	NBC	650	28	20	382276	0.583333333333333	0.998302544094681	0.0412979351032448	0.99994768451671
species	UnAmbiguouslyMapped_ds.cityparks	OneCodexAbundanceFiltered	0	46	2	382908	0.958333333333333	1	1	0.999994776840511
species	UnAmbiguouslyMapped_ds.cityparks	PhyloSift	1873	46	2	381035	0.958333333333333	0.995108485589228	0.023970818134445	0.999994751165897
species	UnAmbiguouslyMapped_ds.cityparks	PhyloSift90pct	163	43	5	382748	0.895833333333333	0.999574313613346	0.20873786407767	0.999986936745107
species	UnAmbiguouslyMapped_ds.gut	BlastMeganFiltered	1	19	1	382934	0.95	0.999997388590753	0.95	0.999997388590753
species	UnAmbiguouslyMapped_ds.gut	BlastMeganFilteredLiberal	5	19	1	382930	0.95	0.999986942953765	0.791666666666667	0.999997388563475
species	UnAmbiguouslyMapped_ds.gut	COMMUNITY	1659	20	0	381275	1	0.995667660745716	0.0119118522930316	1
species	UnAmbiguouslyMapped_ds.gut	ClarkM1Default	221	19	1	382714	0.95	0.999422878556413	0.0791666666666667	0.99999738708961
species	UnAmbiguouslyMapped_ds.gut	ClarkM4Spaced	233	19	1	382702	0.95	0.999391541645449	0.0753968253968254	0.99999738700768
species	UnAmbiguouslyMapped_ds.gut	DiamondMegan	0	20	0	382934	1	1	1	1
species	UnAmbiguouslyMapped_ds.gut	Gottcha	0	19	1	382935	0.95	1	1	0.999997388597572
species	UnAmbiguouslyMapped_ds.gut	Kraken	231	19	1	382704	0.95	0.999396764463943	0.076	0.999997387021335
species	UnAmbiguouslyMapped_ds.gut	KrakenFiltered	46	19	1	382889	0.95	0.999879875174638	0.292307692307692	0.999997388283841
species	UnAmbiguouslyMapped_ds.gut	LMAT	16	20	0	382918	1	0.999958217342936	0.555555555555556	1
species	UnAmbiguouslyMapped_ds.gut	MetaFlow	0	7	13	382947	0.35	1	1	0.999966053895968
species	UnAmbiguouslyMapped_ds.gut	MetaPallette-SmallDB-qual4-default	0	8	12	382946	0.4	1	1	0.999968664971093
species	UnAmbiguouslyMapped_ds.gut	Metaphlan	2	13	7	382939	0.65	0.999994777263338	0.866666666666667	0.999981720660354
species	UnAmbiguouslyMapped_ds.gut	NBC	641	19	1	382294	0.95	0.998326086672673	0.0287878787878788	0.999997384218993
species	UnAmbiguouslyMapped_ds.gut	OneCodexAbundanceFiltered	0	19	1	382935	0.95	1	1	0.999997388597572
species	UnAmbiguouslyMapped_ds.gut	PhyloSift	972	19	1	381963	0.95	0.997461710211916	0.0191725529767911	0.999997381952226
species	UnAmbiguouslyMapped_ds.gut	PhyloSift90pct	114	19	1	382821	0.95	0.999702299345842	0.142857142857143	0.999997387819927
species	UnAmbiguouslyMapped_ds.hous1	BlastMeganFiltered	1	30	0	382923	1	0.999997388515737	0.967741935483871	1
species	UnAmbiguouslyMapped_ds.hous1	BlastMeganFilteredLiberal	6	30	0	382918	1	0.999984331094421	0.833333333333333	1
species	UnAmbiguouslyMapped_ds.hous1	COMMUNITY	1859	30	0	381065	1	0.995145250754719	0.0158814187400741	1
species	UnAmbiguouslyMapped_ds.hous1	ClarkM1Default	70	30	0	382854	1	0.999817196101576	0.3	1
species	UnAmbiguouslyMapped_ds.hous1	ClarkM4Spaced	85	30	0	382839	1	0.999778023837628	0.260869565217391	1
species	UnAmbiguouslyMapped_ds.hous1	DiamondMegan	0	30	0	382924	1	1	1	1
species	UnAmbiguouslyMapped_ds.hous1	Gottcha	0	28	2	382926	0.933333333333333	1	1	0.999994777086032
species	UnAmbiguouslyMapped_ds.hous1	Kraken	69	30	0	382855	1	0.999819807585839	0.303030303030303	1
species	UnAmbiguouslyMapped_ds.hous1	KrakenFiltered	15	30	0	382909	1	0.999960827736052	0.666666666666667	1
species	UnAmbiguouslyMapped_ds.hous1	LMAT	2	30	0	382922	1	0.999994777031474	0.9375	1
species	UnAmbiguouslyMapped_ds.hous1	MetaFlow	0	14	16	382940	0.466666666666667	1	1	0.99995821974326
species	UnAmbiguouslyMapped_ds.hous1	MetaPallette-SmallDB-qual4-default	0	10	20	382944	0.333333333333333	1	1	0.999947775770046
species	UnAmbiguouslyMapped_ds.hous1	Metaphlan	0	24	6	382930	0.8	1	1	0.999984331585435
species	UnAmbiguouslyMapped_ds.hous1	NBC	657	20	10	382277	0.666666666666667	0.998284299644325	0.0295420974889217	0.999973841642536
species	UnAmbiguouslyMapped_ds.hous1	OneCodexAbundanceFiltered	0	27	3	382927	0.9	1	1	0.999992165669966
species	UnAmbiguouslyMapped_ds.hous1	PhyloSift	1286	29	1	381639	0.966666666666667	0.996641640007834	0.0220532319391635	0.999997379729588
species	UnAmbiguouslyMapped_ds.hous1	PhyloSift90pct	75	28	2	382851	0.933333333333333	0.999804139703232	0.271844660194175	0.999994776062875
